id,ts,orderId,jobType,printerId,printerName,connectionType,printerHost,printerPort,terminalId,terminalIp,event,attempt,bytes,centerName,errorMsg
"6955","2026-07-20T19:51:57.000Z","785","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"6956","2026-07-20T19:51:57.000Z","785","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6957","2026-07-20T19:51:57.000Z","786","receipt","","","","","","1","","queued","","","",""
"6958","2026-07-20T19:51:57.000Z","786","kitchen","","","","","","","","queued","","","",""
"6959","2026-07-20T19:51:57.000Z","786","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6960","2026-07-20T19:51:57.000Z","787","receipt","","","","","","1","","queued","","","",""
"6961","2026-07-20T19:51:57.000Z","787","kitchen","","","","","","","","queued","","","",""
"6962","2026-07-20T19:51:57.000Z","787","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"6963","2026-07-20T19:51:57.000Z","787","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6964","2026-07-20T19:51:57.000Z","788","receipt","","","","","","1","","queued","","","",""
"6965","2026-07-20T19:51:57.000Z","788","kitchen","","","","","","","","queued","","","",""
"6966","2026-07-20T19:51:57.000Z","788","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6967","2026-07-20T19:51:57.000Z","788","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"6968","2026-07-20T19:51:57.000Z","789","receipt","","","","","","1","","queued","","","",""
"6969","2026-07-20T19:51:57.000Z","789","kitchen","","","","","","","","queued","","","",""
"6970","2026-07-20T19:51:57.000Z","789","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6971","2026-07-20T19:51:57.000Z","790","receipt","","","","","","1","","queued","","","",""
"6972","2026-07-20T19:51:57.000Z","790","kitchen","","","","","","","","queued","","","",""
"6973","2026-07-20T19:51:57.000Z","790","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"6974","2026-07-20T19:51:57.000Z","790","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6975","2026-07-20T19:51:57.000Z","791","receipt","","","","","","1","","queued","","","",""
"6976","2026-07-20T19:51:57.000Z","791","kitchen","","","","","","","","queued","","","",""
"6977","2026-07-20T19:51:57.000Z","791","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"6978","2026-07-20T19:51:57.000Z","791","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6979","2026-07-20T19:51:57.000Z","792","receipt","","","","","","1","","queued","","","",""
"6980","2026-07-20T19:51:57.000Z","792","kitchen","","","","","","","","queued","","","",""
"6981","2026-07-20T19:51:57.000Z","792","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"6982","2026-07-20T19:51:57.000Z","792","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6983","2026-07-20T19:51:57.000Z","793","receipt","","","","","","1","","queued","","","",""
"6984","2026-07-20T19:51:57.000Z","793","kitchen","","","","","","","","queued","","","",""
"6985","2026-07-20T19:51:57.000Z","793","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6986","2026-07-20T19:51:57.000Z","794","receipt","","","","","","1","","queued","","","",""
"6987","2026-07-20T19:51:57.000Z","794","kitchen","","","","","","","","queued","","","",""
"6988","2026-07-20T19:51:57.000Z","794","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6989","2026-07-20T19:51:57.000Z","794","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"6990","2026-07-20T19:51:57.000Z","795","receipt","","","","","","1","","queued","","","",""
"6991","2026-07-20T19:51:57.000Z","795","kitchen","","","","","","","","queued","","","",""
"6992","2026-07-20T19:51:57.000Z","795","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6993","2026-07-20T19:51:57.000Z","795","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"6994","2026-07-20T19:51:57.000Z","796","receipt","","","","","","1","","queued","","","",""
"6995","2026-07-20T19:51:57.000Z","796","kitchen","","","","","","","","queued","","","",""
"6996","2026-07-20T19:51:57.000Z","796","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"6997","2026-07-20T19:51:57.000Z","797","receipt","","","","","","1","","queued","","","",""
"6998","2026-07-20T19:51:57.000Z","797","kitchen","","","","","","","","queued","","","",""
"6999","2026-07-20T19:51:57.000Z","797","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7000","2026-07-20T19:51:57.000Z","797","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7001","2026-07-20T19:51:57.000Z","798","receipt","","","","","","1","","queued","","","",""
"7002","2026-07-20T19:51:57.000Z","798","kitchen","","","","","","","","queued","","","",""
"7003","2026-07-20T19:51:57.000Z","798","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7004","2026-07-20T19:51:57.000Z","798","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7005","2026-07-20T19:51:57.000Z","799","receipt","","","","","","1","","queued","","","",""
"7006","2026-07-20T19:51:57.000Z","799","kitchen","","","","","","","","queued","","","",""
"7007","2026-07-20T19:51:57.000Z","799","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7008","2026-07-20T19:51:57.000Z","799","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7009","2026-07-20T19:51:57.000Z","800","receipt","","","","","","1","","queued","","","",""
"7010","2026-07-20T19:51:57.000Z","800","kitchen","","","","","","","","queued","","","",""
"7011","2026-07-20T19:51:57.000Z","800","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7012","2026-07-20T19:51:57.000Z","800","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7013","2026-07-20T19:51:57.000Z","801","receipt","","","","","","1","","queued","","","",""
"7014","2026-07-20T19:51:57.000Z","801","kitchen","","","","","","","","queued","","","",""
"7015","2026-07-20T19:51:57.000Z","801","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7016","2026-07-20T19:51:57.000Z","802","receipt","","","","","","1","","queued","","","",""
"7017","2026-07-20T19:51:57.000Z","802","kitchen","","","","","","","","queued","","","",""
"7018","2026-07-20T19:51:57.000Z","802","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7019","2026-07-20T19:51:57.000Z","802","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7020","2026-07-20T19:51:57.000Z","803","receipt","","","","","","1","","queued","","","",""
"7021","2026-07-20T19:51:57.000Z","803","kitchen","","","","","","","","queued","","","",""
"7022","2026-07-20T19:51:57.000Z","803","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7023","2026-07-20T19:51:57.000Z","803","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7024","2026-07-20T19:51:57.000Z","804","receipt","","","","","","1","","queued","","","",""
"7025","2026-07-20T19:51:57.000Z","804","kitchen","","","","","","","","queued","","","",""
"7026","2026-07-20T19:51:57.000Z","804","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7027","2026-07-20T19:51:57.000Z","804","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7028","2026-07-20T19:51:57.000Z","805","receipt","","","","","","1","","queued","","","",""
"7029","2026-07-20T19:51:57.000Z","805","kitchen","","","","","","","","queued","","","",""
"7030","2026-07-20T19:51:57.000Z","805","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7031","2026-07-20T19:51:57.000Z","805","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7032","2026-07-20T19:51:57.000Z","806","receipt","","","","","","1","","queued","","","",""
"7033","2026-07-20T19:51:57.000Z","806","kitchen","","","","","","","","queued","","","",""
"7034","2026-07-20T19:51:57.000Z","806","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7035","2026-07-20T19:51:57.000Z","806","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7036","2026-07-20T19:51:57.000Z","807","receipt","","","","","","1","","queued","","","",""
"7037","2026-07-20T19:51:57.000Z","807","kitchen","","","","","","","","queued","","","",""
"7038","2026-07-20T19:51:57.000Z","807","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7039","2026-07-20T19:51:57.000Z","807","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7040","2026-07-20T19:51:57.000Z","808","receipt","","","","","","1","","queued","","","",""
"7041","2026-07-20T19:51:57.000Z","808","kitchen","","","","","","","","queued","","","",""
"7042","2026-07-20T19:51:57.000Z","808","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7043","2026-07-20T19:51:57.000Z","808","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7044","2026-07-20T19:51:57.000Z","809","receipt","","","","","","1","","queued","","","",""
"7045","2026-07-20T19:51:57.000Z","809","kitchen","","","","","","","","queued","","","",""
"7046","2026-07-20T19:51:57.000Z","809","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7047","2026-07-20T19:51:57.000Z","809","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7048","2026-07-20T19:51:57.000Z","810","receipt","","","","","","1","","queued","","","",""
"7049","2026-07-20T19:51:57.000Z","810","kitchen","","","","","","","","queued","","","",""
"7050","2026-07-20T19:51:57.000Z","810","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7051","2026-07-20T19:51:57.000Z","810","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7052","2026-07-20T19:51:57.000Z","811","receipt","","","","","","1","","queued","","","",""
"7053","2026-07-20T19:51:57.000Z","811","kitchen","","","","","","","","queued","","","",""
"7054","2026-07-20T19:51:57.000Z","811","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7055","2026-07-20T19:51:57.000Z","812","receipt","","","","","","1","","queued","","","",""
"7056","2026-07-20T19:51:57.000Z","812","kitchen","","","","","","","","queued","","","",""
"7057","2026-07-20T19:51:57.000Z","812","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7058","2026-07-20T19:51:57.000Z","812","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7059","2026-07-20T19:51:57.000Z","813","receipt","","","","","","1","","queued","","","",""
"7060","2026-07-20T19:51:57.000Z","813","kitchen","","","","","","","","queued","","","",""
"7061","2026-07-20T19:51:57.000Z","813","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7062","2026-07-20T19:51:57.000Z","814","receipt","","","","","","1","","queued","","","",""
"7063","2026-07-20T19:51:57.000Z","814","kitchen","","","","","","","","queued","","","",""
"7064","2026-07-20T19:51:57.000Z","814","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7065","2026-07-20T19:51:57.000Z","814","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7066","2026-07-20T19:51:57.000Z","815","receipt","","","","","","1","","queued","","","",""
"7067","2026-07-20T19:51:57.000Z","815","kitchen","","","","","","","","queued","","","",""
"7068","2026-07-20T19:51:57.000Z","815","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7069","2026-07-20T19:51:57.000Z","815","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7070","2026-07-20T19:51:57.000Z","816","receipt","","","","","","1","","queued","","","",""
"7071","2026-07-20T19:51:57.000Z","816","kitchen","","","","","","","","queued","","","",""
"7072","2026-07-20T19:51:57.000Z","816","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7073","2026-07-20T19:51:57.000Z","816","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7074","2026-07-20T19:51:57.000Z","817","receipt","","","","","","1","","queued","","","",""
"7075","2026-07-20T19:51:57.000Z","817","kitchen","","","","","","","","queued","","","",""
"7076","2026-07-20T19:51:57.000Z","817","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7077","2026-07-20T19:51:57.000Z","817","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7078","2026-07-20T19:51:57.000Z","819","receipt","","","","","","1","","queued","","","",""
"7079","2026-07-20T19:51:57.000Z","819","kitchen","","","","","","","","queued","","","",""
"7080","2026-07-20T19:51:57.000Z","819","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7081","2026-07-20T19:51:57.000Z","820","receipt","","","","","","1","","queued","","","",""
"7082","2026-07-20T19:51:57.000Z","820","kitchen","","","","","","","","queued","","","",""
"7083","2026-07-20T19:51:57.000Z","820","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7084","2026-07-20T19:51:57.000Z","820","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7085","2026-07-20T19:51:57.000Z","821","receipt","","","","","","1","","queued","","","",""
"7086","2026-07-20T19:51:57.000Z","821","kitchen","","","","","","","","queued","","","",""
"7087","2026-07-20T19:51:57.000Z","821","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7088","2026-07-20T19:51:57.000Z","821","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7089","2026-07-20T19:51:57.000Z","822","receipt","","","","","","1","","queued","","","",""
"7090","2026-07-20T19:51:57.000Z","822","kitchen","","","","","","","","queued","","","",""
"7091","2026-07-20T19:51:57.000Z","822","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7092","2026-07-20T19:51:57.000Z","822","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7093","2026-07-20T19:51:57.000Z","823","receipt","","","","","","1","","queued","","","",""
"7094","2026-07-20T19:51:57.000Z","823","kitchen","","","","","","","","queued","","","",""
"7095","2026-07-20T19:51:57.000Z","823","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7096","2026-07-20T19:51:57.000Z","824","receipt","","","","","","1","","queued","","","",""
"7097","2026-07-20T19:51:57.000Z","824","kitchen","","","","","","","","queued","","","",""
"7098","2026-07-20T19:51:57.000Z","824","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7099","2026-07-20T19:51:57.000Z","824","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7100","2026-07-20T19:51:57.000Z","825","receipt","","","","","","1","","queued","","","",""
"7101","2026-07-20T19:51:57.000Z","825","kitchen","","","","","","","","queued","","","",""
"7102","2026-07-20T19:51:57.000Z","825","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7103","2026-07-20T19:51:57.000Z","825","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7104","2026-07-20T19:51:57.000Z","826","receipt","","","","","","1","","queued","","","",""
"7105","2026-07-20T19:51:57.000Z","826","kitchen","","","","","","","","queued","","","",""
"7106","2026-07-20T19:51:57.000Z","826","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7107","2026-07-20T19:51:57.000Z","826","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7108","2026-07-20T19:51:57.000Z","827","receipt","","","","","","1","","queued","","","",""
"7109","2026-07-20T19:51:57.000Z","827","kitchen","","","","","","","","queued","","","",""
"7110","2026-07-20T19:51:57.000Z","827","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7111","2026-07-20T19:51:57.000Z","827","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7112","2026-07-20T19:51:57.000Z","828","receipt","","","","","","1","","queued","","","",""
"7113","2026-07-20T19:51:57.000Z","828","kitchen","","","","","","","","queued","","","",""
"7114","2026-07-20T19:51:57.000Z","828","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7115","2026-07-20T19:51:57.000Z","828","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7116","2026-07-20T19:51:57.000Z","829","receipt","","","","","","1","","queued","","","",""
"7117","2026-07-20T19:51:57.000Z","829","kitchen","","","","","","","","queued","","","",""
"7118","2026-07-20T19:51:57.000Z","829","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7119","2026-07-20T19:51:57.000Z","829","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7120","2026-07-20T19:51:57.000Z","830","receipt","","","","","","1","","queued","","","",""
"7121","2026-07-20T19:51:57.000Z","830","kitchen","","","","","","","","queued","","","",""
"7122","2026-07-20T19:51:57.000Z","830","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7123","2026-07-20T19:51:57.000Z","830","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7124","2026-07-20T19:51:57.000Z","831","receipt","","","","","","1","","queued","","","",""
"7125","2026-07-20T19:51:57.000Z","831","kitchen","","","","","","","","queued","","","",""
"7126","2026-07-20T19:51:57.000Z","831","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7127","2026-07-20T19:51:57.000Z","831","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7128","2026-07-20T19:51:57.000Z","832","receipt","","","","","","1","","queued","","","",""
"7129","2026-07-20T19:51:57.000Z","832","kitchen","","","","","","","","queued","","","",""
"7130","2026-07-20T19:51:57.000Z","832","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7131","2026-07-20T19:51:57.000Z","832","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7132","2026-07-20T19:51:57.000Z","833","receipt","","","","","","1","","queued","","","",""
"7133","2026-07-20T19:51:57.000Z","833","kitchen","","","","","","","","queued","","","",""
"7134","2026-07-20T19:51:57.000Z","833","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7135","2026-07-20T19:51:57.000Z","833","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7136","2026-07-20T19:51:57.000Z","834","receipt","","","","","","1","","queued","","","",""
"7137","2026-07-20T19:51:57.000Z","834","kitchen","","","","","","","","queued","","","",""
"7138","2026-07-20T19:51:57.000Z","834","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7139","2026-07-20T19:51:57.000Z","834","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7140","2026-07-20T19:51:57.000Z","835","receipt","","","","","","1","","queued","","","",""
"7141","2026-07-20T19:51:58.000Z","835","kitchen","","","","","","","","queued","","","",""
"7142","2026-07-20T19:51:58.000Z","835","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7143","2026-07-20T19:51:58.000Z","836","receipt","","","","","","1","","queued","","","",""
"7144","2026-07-20T19:51:58.000Z","836","kitchen","","","","","","","","queued","","","",""
"7145","2026-07-20T19:51:58.000Z","836","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7146","2026-07-20T19:51:58.000Z","836","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7147","2026-07-20T19:51:58.000Z","837","receipt","","","","","","1","","queued","","","",""
"7148","2026-07-20T19:51:58.000Z","837","kitchen","","","","","","","","queued","","","",""
"7149","2026-07-20T19:51:58.000Z","837","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7150","2026-07-20T19:51:58.000Z","837","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7151","2026-07-20T19:51:58.000Z","838","receipt","","","","","","1","","queued","","","",""
"7152","2026-07-20T19:51:58.000Z","838","kitchen","","","","","","","","queued","","","",""
"7153","2026-07-20T19:51:58.000Z","838","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7154","2026-07-20T19:51:58.000Z","838","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7155","2026-07-20T19:51:58.000Z","839","receipt","","","","","","1","","queued","","","",""
"7156","2026-07-20T19:51:58.000Z","839","kitchen","","","","","","","","queued","","","",""
"7157","2026-07-20T19:51:58.000Z","839","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7158","2026-07-20T19:51:58.000Z","839","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7159","2026-07-20T19:51:58.000Z","840","receipt","","","","","","1","","queued","","","",""
"7160","2026-07-20T19:51:58.000Z","840","kitchen","","","","","","","","queued","","","",""
"7161","2026-07-20T19:51:58.000Z","840","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7162","2026-07-20T19:51:58.000Z","840","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7163","2026-07-20T19:51:58.000Z","841","receipt","","","","","","1","","queued","","","",""
"7164","2026-07-20T19:51:58.000Z","841","kitchen","","","","","","","","queued","","","",""
"7165","2026-07-20T19:51:58.000Z","841","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7166","2026-07-20T19:51:58.000Z","841","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7167","2026-07-20T19:51:58.000Z","842","receipt","","","","","","1","","queued","","","",""
"7168","2026-07-20T19:51:58.000Z","842","kitchen","","","","","","","","queued","","","",""
"7169","2026-07-20T19:51:58.000Z","842","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7170","2026-07-20T19:51:58.000Z","842","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7171","2026-07-20T19:51:58.000Z","843","receipt","","","","","","1","","queued","","","",""
"7172","2026-07-20T19:51:58.000Z","843","kitchen","","","","","","","","queued","","","",""
"7173","2026-07-20T19:51:58.000Z","843","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7174","2026-07-20T19:51:58.000Z","844","receipt","","","","","","1","","queued","","","",""
"7175","2026-07-20T19:51:58.000Z","844","kitchen","","","","","","","","queued","","","",""
"7176","2026-07-20T19:51:58.000Z","844","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7177","2026-07-20T19:51:58.000Z","844","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7178","2026-07-20T19:51:58.000Z","845","receipt","","","","","","1","","queued","","","",""
"7179","2026-07-20T19:51:58.000Z","845","kitchen","","","","","","","","queued","","","",""
"7180","2026-07-20T19:51:58.000Z","845","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7181","2026-07-20T19:51:58.000Z","845","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7182","2026-07-20T19:51:58.000Z","846","receipt","","","","","","1","","queued","","","",""
"7183","2026-07-20T19:51:58.000Z","846","kitchen","","","","","","","","queued","","","",""
"7184","2026-07-20T19:51:58.000Z","846","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7185","2026-07-20T19:51:58.000Z","847","receipt","","","","","","1","","queued","","","",""
"7186","2026-07-20T19:51:58.000Z","847","kitchen","","","","","","","","queued","","","",""
"7187","2026-07-20T19:51:58.000Z","847","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","rendering","","","Pizzeria",""
"7188","2026-07-20T19:51:58.000Z","847","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7189","2026-07-20T19:51:58.000Z","848","receipt","","","","","","1","","queued","","","",""
"7190","2026-07-20T19:51:58.000Z","848","kitchen","","","","","","","","queued","","","",""
"7191","2026-07-20T19:51:58.000Z","848","kitchen","6","Cucina","network","127.0.0.1","9104","","","rendering","","","Cucina",""
"7192","2026-07-20T19:51:58.000Z","848","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7193","2026-07-20T19:51:58.000Z","849","receipt","","","","","","1","","queued","","","",""
"7194","2026-07-20T19:51:58.000Z","849","kitchen","","","","","","","","queued","","","",""
"7195","2026-07-20T19:51:58.000Z","849","receipt","2","Cassa 1","network","127.0.0.1","9100","1","","rendering","","","",""
"7196","2026-07-20T19:51:58.000Z","754","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","21977","Cucina",""
"7197","2026-07-20T19:51:58.000Z","762","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","24929","Cucina",""
"7198","2026-07-20T19:51:58.000Z","764","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7199","2026-07-20T19:51:58.000Z","766","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7200","2026-07-20T19:51:58.000Z","770","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
"7201","2026-07-20T19:51:58.000Z","774","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","24929","Cucina",""
"7202","2026-07-20T19:51:58.000Z","778","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
"7203","2026-07-20T19:51:58.000Z","784","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7204","2026-07-20T19:51:58.000Z","785","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7205","2026-07-20T19:51:58.000Z","787","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7206","2026-07-20T19:51:58.000Z","791","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7207","2026-07-20T19:51:58.000Z","797","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7208","2026-07-20T19:51:58.000Z","798","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
"7209","2026-07-20T19:51:58.000Z","804","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
"7210","2026-07-20T19:51:58.000Z","806","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","21977","Cucina",""
"7211","2026-07-20T19:51:58.000Z","807","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
"7212","2026-07-20T19:51:58.000Z","809","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","21977","Cucina",""
"7213","2026-07-20T19:51:58.000Z","816","kitchen","7","Pizzeria","network","127.0.0.1","9105","","","sent","","19025","Pizzeria",""
"7214","2026-07-20T19:51:58.000Z","825","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
"7215","2026-07-20T19:51:58.000Z","829","kitchen","6","Cucina","network","127.0.0.1","9104","","","sent","","19025","Cucina",""
